race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner
2024-Qatar Grand Prix,81,PIA,piastri,McLaren,mclaren,3,4,4,Finished,15.0,57.0,0
2024-Qatar Grand Prix,63,RUS,russell,Mercedes,mercedes,4,1,2,Finished,12.0,57.0,0
2024-Qatar Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,5,11,11,Finished,10.0,57.0,0
2024-Qatar Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,7,7,Finished,8.0,57.0,0
2024-Qatar Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,7,8,8,Finished,6.0,57.0,0
2024-Qatar Grand Prix,24,ZHO,zhou,Sauber,sauber,8,12,12,Finished,4.0,57.0,0
2024-Qatar Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,9,10,10,Finished,2.0,57.0,0
2024-Qatar Grand Prix,4,NOR,norris,McLaren,mclaren,10,3,3,Finished,2.0,57.0,0
2024-Qatar Grand Prix,77,BOT,bottas,Sauber,sauber,11,13,13,Finished,0.0,57.0,0
2024-Qatar Grand Prix,44,HAM,hamilton,Mercedes,mercedes,12,6,6,Finished,0.0,57.0,0
2024-Qatar Grand Prix,22,TSU,tsunoda,RB F1 Team,rb,13,14,14,Finished,0.0,57.0,0
2024-Qatar Grand Prix,30,LAW,lawson,RB F1 Team,rb,14,17,17,Finished,0.0,57.0,0
2024-Qatar Grand Prix,23,ALB,albon,Williams,williams,15,16,16,Lapped,0.0,56.0,0
2024-Qatar Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,16,18,18,Retired,0.0,39.0,0
2024-Qatar Grand Prix,11,PER,perez,Red Bull,red_bull,17,9,9,Retired,0.0,38.0,0
2024-Qatar Grand Prix,18,STR,stroll,Aston Martin,aston_martin,18,15,15,Retired,0.0,8.0,0
2024-Qatar Grand Prix,43,COL,colapinto,Williams,williams,19,19,19,Retired,0.0,0.0,0
2024-Qatar Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,20,20,20,Retired,0.0,0.0,0
2024-Abu Dhabi Grand Prix,4,NOR,norris,McLaren,mclaren,1,1,1,Finished,25.0,58.0,1
2024-Abu Dhabi Grand Prix,55,SAI,sainz,Ferrari,ferrari,2,3,3,Finished,18.0,58.0,0
2024-Abu Dhabi Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,19,14,Finished,15.0,58.0,0
2024-Abu Dhabi Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,16,18,Finished,12.0,58.0,0
2024-Abu Dhabi Grand Prix,63,RUS,russell,Mercedes,mercedes,5,6,7,Finished,10.0,58.0,0
2024-Abu Dhabi Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,6,4,5,Finished,8.0,58.0,0
2024-Abu Dhabi Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,7,5,6,Finished,6.0,58.0,0
2024-Abu Dhabi Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,8,7,4,Finished,4.0,58.0,0
2024-Abu Dhabi Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,9,8,8,Finished,2.0,58.0,0
2024-Abu Dhabi Grand Prix,81,PIA,piastri,McLaren,mclaren,10,2,2,Finished,1.0,58.0,0
2024-Abu Dhabi Grand Prix,23,ALB,albon,Williams,williams,11,18,16,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,22,TSU,tsunoda,RB F1 Team,rb,12,11,11,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,24,ZHO,zhou,Sauber,sauber,13,15,17,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,18,STR,stroll,Aston Martin,aston_martin,14,13,13,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,61,DOO,doohan,Alpine F1 Team,alpine,15,17,20,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,16,14,15,Lapped,0.0,57.0,0
2024-Abu Dhabi Grand Prix,30,LAW,lawson,RB F1 Team,rb,17,12,12,Retired,0.0,55.0,0
2024-Abu Dhabi Grand Prix,77,BOT,bottas,Sauber,sauber,18,9,9,Retired,0.0,30.0,0
2024-Abu Dhabi Grand Prix,43,COL,colapinto,Williams,williams,19,20,19,Retired,0.0,26.0,0
2024-Abu Dhabi Grand Prix,11,PER,perez,Red Bull,red_bull,20,10,10,Retired,0.0,0.0,0
2025-Australian Grand Prix,4,NOR,norris,McLaren,mclaren,1,1,1,Finished,25.0,57.0,1
2025-Australian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,2,3,3,Finished,18.0,57.0,0
2025-Australian Grand Prix,63,RUS,russell,Mercedes,mercedes,3,4,4,Finished,15.0,57.0,0
2025-Australian Grand Prix,12,ANT,antonelli,Mercedes,mercedes,4,16,16,Finished,12.0,57.0,0
2025-Australian Grand Prix,23,ALB,albon,Williams,williams,5,6,6,Finished,10.0,57.0,0
2025-Australian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,6,13,13,Finished,8.0,57.0,0
2025-Australian Grand Prix,27,HUL,hulkenberg,Sauber,sauber,7,17,17,Finished,6.0,57.0,0
2025-Australian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,8,7,7,Finished,4.0,57.0,0
2025-Australian Grand Prix,81,PIA,piastri,McLaren,mclaren,9,2,2,Finished,2.0,57.0,0
2025-Australian Grand Prix,44,HAM,hamilton,Ferrari,ferrari,10,8,8,Finished,1.0,57.0,0
2025-Australian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,11,9,9,Finished,0.0,57.0,0
2025-Australian Grand Prix,22,TSU,tsunoda,RB F1 Team,rb,12,5,5,Finished,0.0,57.0,0
2025-Australian Grand Prix,31,OCO,ocon,Haas F1 Team,haas,13,19,19,Finished,0.0,57.0,0
2025-Australian Grand Prix,87,BEA,bearman,Haas F1 Team,haas,14,20,20,Finished,0.0,57.0,0
2025-Australian Grand Prix,30,LAW,lawson,Red Bull,red_bull,15,18,18,Retired,0.0,46.0,0
2025-Australian Grand Prix,5,BOR,bortoleto,Sauber,sauber,16,15,15,Retired,0.0,45.0,0
2025-Australian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,17,12,12,Retired,0.0,32.0,0
2025-Australian Grand Prix,55,SAI,sainz,Williams,williams,18,10,10,Retired,0.0,0.0,0
2025-Australian Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,19,14,14,Retired,0.0,0.0,0
2025-Australian Grand Prix,6,HAD,hadjar,RB F1 Team,rb,20,11,11,Retired,0.0,0.0,0
2025-Chinese Grand Prix,81,PIA,piastri,McLaren,mclaren,1,1,1,Finished,25.0,56.0,1
2025-Chinese Grand Prix,4,NOR,norris,McLaren,mclaren,2,3,3,Finished,18.0,56.0,0
2025-Chinese Grand Prix,63,RUS,russell,Mercedes,mercedes,3,2,2,Finished,15.0,56.0,0
2025-Chinese Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,4,4,4,Finished,12.0,56.0,0
2025-Chinese Grand Prix,31,OCO,ocon,Haas F1 Team,haas,5,11,11,Finished,10.0,56.0,0
2025-Chinese Grand Prix,12,ANT,antonelli,Mercedes,mercedes,6,8,8,Finished,8.0,56.0,0
2025-Chinese Grand Prix,23,ALB,albon,Williams,williams,7,10,10,Finished,6.0,56.0,0
2025-Chinese Grand Prix,87,BEA,bearman,Haas F1 Team,haas,8,17,17,Finished,4.0,56.0,0
2025-Chinese Grand Prix,18,STR,stroll,Aston Martin,aston_martin,9,14,14,Finished,2.0,56.0,0
2025-Chinese Grand Prix,55,SAI,sainz,Williams,williams,10,15,15,Finished,1.0,56.0,0
2025-Chinese Grand Prix,6,HAD,hadjar,RB F1 Team,rb,11,7,7,Finished,0.0,56.0,0
2025-Chinese Grand Prix,30,LAW,lawson,Red Bull,red_bull,12,20,20,Finished,0.0,56.0,0
2025-Chinese Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,13,18,18,Finished,0.0,56.0,0
2025-Chinese Grand Prix,5,BOR,bortoleto,Sauber,sauber,14,19,19,Lapped,0.0,55.0,0
2025-Chinese Grand Prix,27,HUL,hulkenberg,Sauber,sauber,15,12,12,Lapped,0.0,55.0,0
2025-Chinese Grand Prix,22,TSU,tsunoda,RB F1 Team,rb,16,9,9,Lapped,0.0,55.0,0
2025-Chinese Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,17,13,13,Retired,0.0,4.0,0
2025-Chinese Grand Prix,16,LEC,leclerc,Ferrari,ferrari,18,6,6,Disqualified,0.0,0.0,0
2025-Chinese Grand Prix,44,HAM,hamilton,Ferrari,ferrari,19,5,5,Disqualified,0.0,0.0,0
2025-Chinese Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,20,16,16,Disqualified,0.0,0.0,0
2025-Japanese Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,25.0,53.0,1
2025-Japanese Grand Prix,4,NOR,norris,McLaren,mclaren,2,2,2,Finished,18.0,53.0,0
2025-Japanese Grand Prix,81,PIA,piastri,McLaren,mclaren,3,3,3,Finished,15.0,53.0,0
2025-Japanese Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,4,Finished,12.0,53.0,0
2025-Japanese Grand Prix,63,RUS,russell,Mercedes,mercedes,5,5,5,Finished,10.0,53.0,0
2025-Japanese Grand Prix,12,ANT,antonelli,Mercedes,mercedes,6,6,6,Finished,8.0,53.0,0
2025-Japanese Grand Prix,44,HAM,hamilton,Ferrari,ferrari,7,8,8,Finished,6.0,53.0,0
2025-Japanese Grand Prix,6,HAD,hadjar,RB F1 Team,rb,8,7,7,Finished,4.0,53.0,0
2025-Japanese Grand Prix,23,ALB,albon,Williams,williams,9,9,9,Finished,2.0,53.0,0
2025-Japanese Grand Prix,87,BEA,bearman,Haas F1 Team,haas,10,10,10,Finished,1.0,53.0,0
2025-Japanese Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,11,12,13,Finished,0.0,53.0,0
2025-Japanese Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,12,14,15,Finished,0.0,53.0,0
2025-Japanese Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,13,11,11,Finished,0.0,53.0,0
2025-Japanese Grand Prix,55,SAI,sainz,Williams,williams,14,15,12,Finished,0.0,53.0,0
2025-Japanese Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,15,19,19,Finished,0.0,53.0,0
2025-Japanese Grand Prix,27,HUL,hulkenberg,Sauber,sauber,16,16,16,Finished,0.0,53.0,0
2025-Japanese Grand Prix,30,LAW,lawson,RB F1 Team,rb,17,13,14,Finished,0.0,53.0,0
2025-Japanese Grand Prix,31,OCO,ocon,Haas F1 Team,haas,18,18,18,Finished,0.0,53.0,0
2025-Japanese Grand Prix,5,BOR,bortoleto,Sauber,sauber,19,17,17,Finished,0.0,53.0,0
2025-Japanese Grand Prix,18,STR,stroll,Aston Martin,aston_martin,20,20,20,Lapped,0.0,52.0,0
2025-Bahrain Grand Prix,81,PIA,piastri,McLaren,mclaren,1,1,1,Finished,25.0,57.0,1
2025-Bahrain Grand Prix,63,RUS,russell,Mercedes,mercedes,2,3,2,Finished,18.0,57.0,0
2025-Bahrain Grand Prix,4,NOR,norris,McLaren,mclaren,3,6,6,Finished,15.0,57.0,0
2025-Bahrain Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,2,3,Finished,12.0,57.0,0
2025-Bahrain Grand Prix,44,HAM,hamilton,Ferrari,ferrari,5,9,9,Finished,10.0,57.0,0
2025-Bahrain Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,6,7,7,Finished,8.0,57.0,0
2025-Bahrain Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,7,4,5,Finished,6.0,57.0,0
2025-Bahrain Grand Prix,31,OCO,ocon,Haas F1 Team,haas,8,14,14,Finished,4.0,57.0,0
2025-Bahrain Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,9,10,10,Finished,2.0,57.0,0
2025-Bahrain Grand Prix,87,BEA,bearman,Haas F1 Team,haas,10,20,20,Finished,1.0,57.0,0
2025-Bahrain Grand Prix,12,ANT,antonelli,Mercedes,mercedes,11,5,4,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,23,ALB,albon,Williams,williams,12,15,15,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,6,HAD,hadjar,RB F1 Team,rb,13,12,12,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,14,11,11,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,15,13,13,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,30,LAW,lawson,RB F1 Team,rb,16,17,17,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,18,STR,stroll,Aston Martin,aston_martin,17,19,19,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,5,BOR,bortoleto,Sauber,sauber,18,18,18,Finished,0.0,57.0,0
2025-Bahrain Grand Prix,55,SAI,sainz,Williams,williams,19,8,8,Retired,0.0,45.0,0
2025-Bahrain Grand Prix,27,HUL,hulkenberg,Sauber,sauber,20,16,16,Disqualified,0.0,0.0,0
2025-Saudi Arabian Grand Prix,81,PIA,piastri,McLaren,mclaren,1,2,2,Finished,25.0,50.0,1
2025-Saudi Arabian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,2,1,1,Finished,18.0,50.0,0
2025-Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,4,4,Finished,15.0,50.0,0
2025-Saudi Arabian Grand Prix,4,NOR,norris,McLaren,mclaren,4,10,10,Finished,12.0,50.0,0
2025-Saudi Arabian Grand Prix,63,RUS,russell,Mercedes,mercedes,5,3,3,Finished,10.0,50.0,0
2025-Saudi Arabian Grand Prix,12,ANT,antonelli,Mercedes,mercedes,6,5,5,Finished,8.0,50.0,0
2025-Saudi Arabian Grand Prix,44,HAM,hamilton,Ferrari,ferrari,7,7,7,Finished,6.0,50.0,0
2025-Saudi Arabian Grand Prix,55,SAI,sainz,Williams,williams,8,6,6,Finished,4.0,50.0,0
2025-Saudi Arabian Grand Prix,23,ALB,albon,Williams,williams,9,11,11,Finished,2.0,50.0,0
2025-Saudi Arabian Grand Prix,6,HAD,hadjar,RB F1 Team,rb,10,14,14,Finished,1.0,50.0,0
2025-Saudi Arabian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,11,13,13,Finished,0.0,50.0,0
2025-Saudi Arabian Grand Prix,30,LAW,lawson,RB F1 Team,rb,12,12,12,Finished,0.0,50.0,0
2025-Saudi Arabian Grand Prix,87,BEA,bearman,Haas F1 Team,haas,13,15,15,Finished,0.0,50.0,0
2025-Saudi Arabian Grand Prix,31,OCO,ocon,Haas F1 Team,haas,14,19,19,Finished,0.0,50.0,0
2025-Saudi Arabian Grand Prix,27,HUL,hulkenberg,Sauber,sauber,15,18,18,Lapped,0.0,49.0,0
2025-Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,16,16,16,Lapped,0.0,49.0,0
2025-Saudi Arabian Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,17,17,17,Lapped,0.0,49.0,0
2025-Saudi Arabian Grand Prix,5,BOR,bortoleto,Sauber,sauber,18,20,20,Lapped,0.0,49.0,0
2025-Saudi Arabian Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,19,8,8,Retired,0.0,1.0,0
2025-Saudi Arabian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,20,9,9,Retired,0.0,0.0,0
2025-Miami Grand Prix,81,PIA,piastri,McLaren,mclaren,1,4,4,Finished,25.0,57.0,1
2025-Miami Grand Prix,4,NOR,norris,McLaren,mclaren,2,2,2,Finished,18.0,57.0,0
2025-Miami Grand Prix,63,RUS,russell,Mercedes,mercedes,3,5,5,Finished,15.0,57.0,0
2025-Miami Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,4,1,1,Finished,12.0,57.0,0
2025-Miami Grand Prix,23,ALB,albon,Williams,williams,5,7,7,Finished,10.0,57.0,0
2025-Miami Grand Prix,12,ANT,antonelli,Mercedes,mercedes,6,3,3,Finished,8.0,57.0,0
2025-Miami Grand Prix,16,LEC,leclerc,Ferrari,ferrari,7,8,8,Finished,6.0,57.0,0
2025-Miami Grand Prix,44,HAM,hamilton,Ferrari,ferrari,8,12,12,Finished,4.0,57.0,0
2025-Miami Grand Prix,55,SAI,sainz,Williams,williams,9,6,6,Finished,2.0,57.0,0
2025-Miami Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,10,10,10,Finished,1.0,57.0,0
2025-Miami Grand Prix,6,HAD,hadjar,RB F1 Team,rb,11,11,11,Finished,0.0,57.0,0
2025-Miami Grand Prix,31,OCO,ocon,Haas F1 Team,haas,12,9,9,Finished,0.0,57.0,0
2025-Miami Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,13,20,18,Finished,0.0,57.0,0
2025-Miami Grand Prix,27,HUL,hulkenberg,Sauber,sauber,14,16,16,Lapped,0.0,56.0,0
2025-Miami Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,15,17,17,Lapped,0.0,56.0,0
2025-Miami Grand Prix,18,STR,stroll,Aston Martin,aston_martin,16,18,19,Lapped,0.0,56.0,0
2025-Miami Grand Prix,30,LAW,lawson,RB F1 Team,rb,17,15,15,Retired,0.0,36.0,0
2025-Miami Grand Prix,5,BOR,bortoleto,Sauber,sauber,18,13,13,Retired,0.0,30.0,0
2025-Miami Grand Prix,87,BEA,bearman,Haas F1 Team,haas,19,19,20,Retired,0.0,27.0,0
2025-Miami Grand Prix,7,DOO,doohan,Alpine F1 Team,alpine,20,14,14,Retired,0.0,0.0,0
2025-Emilia Romagna Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,2,2,Finished,25.0,63.0,1
2025-Emilia Romagna Grand Prix,4,NOR,norris,McLaren,mclaren,2,4,4,Finished,18.0,63.0,0
2025-Emilia Romagna Grand Prix,81,PIA,piastri,McLaren,mclaren,3,1,1,Finished,15.0,63.0,0
2025-Emilia Romagna Grand Prix,44,HAM,hamilton,Ferrari,ferrari,4,12,12,Finished,12.0,63.0,0
2025-Emilia Romagna Grand Prix,23,ALB,albon,Williams,williams,5,7,7,Finished,10.0,63.0,0
2025-Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,11,11,Finished,8.0,63.0,0
2025-Emilia Romagna Grand Prix,63,RUS,russell,Mercedes,mercedes,7,3,3,Finished,6.0,63.0,0
2025-Emilia Romagna Grand Prix,55,SAI,sainz,Williams,williams,8,6,6,Finished,4.0,63.0,0
2025-Emilia Romagna Grand Prix,6,HAD,hadjar,RB F1 Team,rb,9,9,9,Finished,2.0,63.0,0
2025-Emilia Romagna Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,10,20,20,Finished,1.0,63.0,0
2025-Emilia Romagna Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,11,5,5,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,27,HUL,hulkenberg,Sauber,sauber,12,17,17,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,13,10,10,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,30,LAW,lawson,RB F1 Team,rb,14,15,16,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,aston_martin,15,8,8,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,43,COL,colapinto,Alpine F1 Team,alpine,16,16,15,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,87,BEA,bearman,Haas F1 Team,haas,17,19,19,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,5,BOR,bortoleto,Sauber,sauber,18,14,14,Finished,0.0,63.0,0
2025-Emilia Romagna Grand Prix,12,ANT,antonelli,Mercedes,mercedes,19,13,13,Retired,0.0,44.0,0
2025-Emilia Romagna Grand Prix,31,OCO,ocon,Haas F1 Team,haas,20,18,18,Retired,0.0,27.0,0
2025-Monaco Grand Prix,4,NOR,norris,McLaren,mclaren,1,1,1,Finished,25.0,78.0,1
2025-Monaco Grand Prix,16,LEC,leclerc,Ferrari,ferrari,2,2,2,Finished,18.0,78.0,0
2025-Monaco Grand Prix,81,PIA,piastri,McLaren,mclaren,3,3,3,Finished,15.0,78.0,0
2025-Monaco Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,4,4,5,Finished,12.0,78.0,0
2025-Monaco Grand Prix,44,HAM,hamilton,Ferrari,ferrari,5,7,4,Finished,10.0,78.0,0
2025-Monaco Grand Prix,6,HAD,hadjar,RB F1 Team,rb,6,5,6,Lapped,8.0,77.0,0
2025-Monaco Grand Prix,31,OCO,ocon,Haas F1 Team,haas,7,8,8,Lapped,6.0,77.0,0
2025-Monaco Grand Prix,30,LAW,lawson,RB F1 Team,rb,8,9,9,Lapped,4.0,77.0,0
2025-Monaco Grand Prix,23,ALB,albon,Williams,williams,9,10,10,Lapped,2.0,76.0,0
2025-Monaco Grand Prix,55,SAI,sainz,Williams,williams,10,11,11,Lapped,1.0,76.0,0
2025-Monaco Grand Prix,63,RUS,russell,Mercedes,mercedes,11,14,14,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,87,BEA,bearman,Haas F1 Team,haas,12,20,17,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,43,COL,colapinto,Alpine F1 Team,alpine,13,18,20,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,5,BOR,bortoleto,Sauber,sauber,14,16,16,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,18,STR,stroll,Aston Martin,aston_martin,15,19,19,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,27,HUL,hulkenberg,Sauber,sauber,16,13,13,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,17,12,12,Lapped,0.0,76.0,0
2025-Monaco Grand Prix,12,ANT,antonelli,Mercedes,mercedes,18,15,15,Lapped,0.0,75.0,0
2025-Monaco Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,19,6,7,Retired,0.0,36.0,0
2025-Monaco Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,20,17,18,Retired,0.0,7.0,0
2025-Spanish Grand Prix,81,PIA,piastri,McLaren,mclaren,1,1,1,Finished,25.0,66.0,1
2025-Spanish Grand Prix,4,NOR,norris,McLaren,mclaren,2,2,2,Finished,18.0,66.0,0
2025-Spanish Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,7,7,Finished,15.0,66.0,0
2025-Spanish Grand Prix,63,RUS,russell,Mercedes,mercedes,4,4,4,Finished,12.0,66.0,0
2025-Spanish Grand Prix,27,HUL,hulkenberg,Sauber,sauber,5,15,16,Finished,10.0,66.0,0
2025-Spanish Grand Prix,44,HAM,hamilton,Ferrari,ferrari,6,5,5,Finished,8.0,66.0,0
2025-Spanish Grand Prix,6,HAD,hadjar,RB F1 Team,rb,7,9,9,Finished,6.0,66.0,0
2025-Spanish Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,8,8,8,Finished,4.0,66.0,0
2025-Spanish Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,9,10,10,Finished,2.0,66.0,0
2025-Spanish Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,10,3,3,Finished,1.0,66.0,0
2025-Spanish Grand Prix,30,LAW,lawson,RB F1 Team,rb,11,13,13,Finished,0.0,66.0,0
2025-Spanish Grand Prix,5,BOR,bortoleto,Sauber,sauber,12,12,12,Finished,0.0,66.0,0
2025-Spanish Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,13,19,20,Finished,0.0,66.0,0
2025-Spanish Grand Prix,55,SAI,sainz,Williams,williams,14,17,18,Finished,0.0,66.0,0
2025-Spanish Grand Prix,43,COL,colapinto,Alpine F1 Team,alpine,15,18,19,Finished,0.0,66.0,0
2025-Spanish Grand Prix,31,OCO,ocon,Haas F1 Team,haas,16,16,17,Finished,0.0,66.0,0
2025-Spanish Grand Prix,87,BEA,bearman,Haas F1 Team,haas,17,14,15,Finished,0.0,66.0,0
2025-Spanish Grand Prix,12,ANT,antonelli,Mercedes,mercedes,18,6,6,Retired,0.0,53.0,0
2025-Spanish Grand Prix,23,ALB,albon,Williams,williams,19,11,11,Retired,0.0,27.0,0
2025-Canadian Grand Prix,63,RUS,russell,Mercedes,mercedes,1,1,1,Finished,25.0,70.0,1
2025-Canadian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,2,2,2,Finished,18.0,70.0,0
2025-Canadian Grand Prix,12,ANT,antonelli,Mercedes,mercedes,3,4,4,Finished,15.0,70.0,0
2025-Canadian Grand Prix,81,PIA,piastri,McLaren,mclaren,4,3,3,Finished,12.0,70.0,0
2025-Canadian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,8,8,Finished,10.0,70.0,0
2025-Canadian Grand Prix,44,HAM,hamilton,Ferrari,ferrari,6,5,5,Finished,8.0,70.0,0
2025-Canadian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,7,6,6,Finished,6.0,70.0,0
2025-Canadian Grand Prix,27,HUL,hulkenberg,Sauber,sauber,8,11,13,Finished,4.0,70.0,0
2025-Canadian Grand Prix,31,OCO,ocon,Haas F1 Team,haas,9,14,15,Lapped,2.0,69.0,0
2025-Canadian Grand Prix,55,SAI,sainz,Williams,williams,10,16,17,Lapped,1.0,69.0,0
2025-Canadian Grand Prix,87,BEA,bearman,Haas F1 Team,haas,11,13,14,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,22,TSU,tsunoda,Red Bull,red_bull,12,18,11,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,43,COL,colapinto,Alpine F1 Team,alpine,13,10,12,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,5,BOR,bortoleto,Sauber,sauber,14,15,16,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,15,20,20,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,6,HAD,hadjar,RB F1 Team,rb,16,12,9,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,17,17,18,Lapped,0.0,69.0,0
2025-Canadian Grand Prix,4,NOR,norris,McLaren,mclaren,18,7,7,Retired,0.0,66.0,0
2025-Canadian Grand Prix,30,LAW,lawson,RB F1 Team,rb,19,19,19,Retired,0.0,53.0,0
2025-Canadian Grand Prix,23,ALB,albon,Williams,williams,20,9,10,Retired,0.0,46.0,0
2025-Austrian Grand Prix,4,NOR,norris,McLaren,mclaren,1,1,1,Finished,25.0,70.0,1
2025-Austrian Grand Prix,81,PIA,piastri,McLaren,mclaren,2,3,3,Finished,18.0,70.0,0
2025-Austrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,2,2,Finished,15.0,70.0,0
2025-Austrian Grand Prix,44,HAM,hamilton,Ferrari,ferrari,4,4,4,Finished,12.0,70.0,0
2025-Austrian Grand Prix,63,RUS,russell,Mercedes,mercedes,5,5,5,Finished,10.0,70.0,0
2025-Austrian Grand Prix,30,LAW,lawson,RB F1 Team,rb,6,6,6,Finished,8.0,70.0,0
2025-Austrian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,7,11,11,Lapped,6.0,69.0,0
2025-Austrian Grand Prix,5,BOR,bortoleto,Sauber,sauber,8,8,8,Lapped,4.0,69.0,0
2025-Austrian Grand Prix,27,HUL,hulkenberg,Sauber,sauber,9,20,20,Lapped,2.0,69.0,0
