race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner,year,race_number,race_name,track_type,wet_race,strategy_risk,driver_avg_finish,team_avg_finish,driver_recent_form,is_dnf,dnf_rate
2023-Hungarian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,7,6,6,Finished,6.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,7.704225352112676,7.922535211267606,6.4,0,0.15492957746478872
2023-Hungarian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,2,2,Finished,26.0,70.0,1,2023,11,Hungarian Grand Prix,permanent,0,0,4.23943661971831,2.125,1.0,0,0.14084507042253522
2023-Hungarian Grand Prix,4,NOR,norris,McLaren,mclaren,2,3,3,Finished,18.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,8.43661971830986,9.450704225352112,9.0,0,0.09859154929577464
2023-Hungarian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,19,12,12,Retired,0.0,2.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,10.169014084507042,11.705882352941176,10.6,1,0.18309859154929578
2023-Hungarian Grand Prix,11,PER,perez,Red Bull,red_bull,3,9,9,Finished,15.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,6.405797101449275,2.0588235294117645,7.0,0,0.13043478260869565
2023-Hungarian Grand Prix,81,PIA,piastri,McLaren,mclaren,5,4,4,Finished,10.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,12.7,9.398601398601398,10.8,0,0.5
2023-Hungarian Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,13,13,13,Lapped,0.0,69.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,9.688524590163935,12.274647887323944,12.6,1,0.08196721311475409
2023-Hungarian Grand Prix,63,RUS,russell,Mercedes,mercedes,6,18,18,Finished,8.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,10.647887323943662,5.146853146853147,7.8,0,0.18309859154929578
2023-Hungarian Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,11,11,Finished,4.0,70.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,7.52112676056338,7.916083916083916,6.8,0,0.1267605633802817
2023-Hungarian Grand Prix,2,SAR,sargeant,Williams,williams,18,20,20,Retired,0.0,67.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,16.2,14.993006993006993,16.4,1,0.7
2023-Hungarian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,14,14,Lapped,1.0,69.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,11.457142857142857,11.064220183486238,11.6,1,0.18571428571428572
2023-Hungarian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,17,17,Lapped,0.0,69.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,13.703703703703704,12.27972027972028,15.2,1,0.2222222222222222
2023-Hungarian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,16,5,5,Lapped,0.0,69.0,0,2023,11,Hungarian Grand Prix,permanent,0,0,14.15625,13.323076923076924,13.0,1,0.3125
2023-Belgian Grand Prix,23,ALB,albon,Williams,williams,14,15,16,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,11.714285714285714,15.01388888888889,10.6,0,0.24489795918367346
2023-Belgian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,5,9,9,Finished,10.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,9.181818181818182,11.054545454545455,6.0,0,0.14545454545454545
2023-Belgian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,12,13,14,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,9.222222222222221,13.363636363636363,13.6,0,0.2361111111111111
2023-Belgian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,11,12,12,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,10.916666666666666,12.11111111111111,14.0,0,0.18055555555555555
2023-Belgian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,3,4,Finished,13.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,4.028169014084507,5.152777777777778,4.0,0,0.04225352112676056
2023-Belgian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,18,20,20,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,14.0,15.624113475177305,15.4,0,0.5
2023-Belgian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,15,16,13,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,15.06,15.640845070422536,17.8,0,0.4
2023-Belgian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,1,2,Finished,15.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,7.694444444444445,7.916666666666667,6.6,0,0.1527777777777778
2023-Belgian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,6,1,Finished,25.0,44.0,1,2023,12,Belgian Grand Prix,permanent,0,0,4.194444444444445,2.111111111111111,1.0,0,0.1388888888888889
2023-Belgian Grand Prix,4,NOR,norris,McLaren,mclaren,7,7,7,Finished,6.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,8.347222222222221,9.368055555555555,7.6,0,0.09722222222222222
2023-Belgian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,8,14,15,Finished,4.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,10.291666666666666,12.052631578947368,13.8,0,0.19444444444444445
2023-Belgian Grand Prix,11,PER,perez,Red Bull,red_bull,2,2,3,Finished,18.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,6.357142857142857,2.0526315789473686,4.4,0,0.12857142857142856
2023-Belgian Grand Prix,81,PIA,piastri,McLaren,mclaren,20,5,6,Retired,0.0,0.0,0,2023,12,Belgian Grand Prix,permanent,0,0,12.0,9.351724137931035,9.8,1,0.45454545454545453
2023-Belgian Grand Prix,3,RIC,ricciardo,AlphaTauri,alphatauri,16,19,19,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,9.741935483870968,12.29861111111111,13.0,0,0.0967741935483871
2023-Belgian Grand Prix,63,RUS,russell,Mercedes,mercedes,6,8,8,Finished,8.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,10.583333333333334,5.144827586206897,8.0,0,0.18055555555555555
2023-Belgian Grand Prix,55,SAI,sainz,Ferrari,ferrari,19,4,5,Retired,0.0,23.0,0,2023,12,Belgian Grand Prix,permanent,0,0,7.527777777777778,7.882758620689655,6.8,1,0.125
2023-Belgian Grand Prix,2,SAR,sargeant,Williams,williams,17,18,18,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,16.363636363636363,15.006896551724138,16.4,0,0.7272727272727273
2023-Belgian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,9,10,10,Finished,2.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,11.43661971830986,11.0,9.6,0,0.19718309859154928
2023-Belgian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,10,11,11,Finished,1.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,13.727272727272727,12.324137931034484,15.2,0,0.23636363636363636
2023-Belgian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,17,17,Finished,0.0,44.0,0,2023,12,Belgian Grand Prix,permanent,0,0,14.212121212121213,13.343283582089553,13.6,0,0.3333333333333333
2023-Dutch Grand Prix,23,ALB,albon,Williams,williams,8,4,4,Finished,4.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,11.76,15.020547945205479,10.2,0,0.24
2023-Dutch Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,2,5,5,Finished,19.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,9.107142857142858,10.982142857142858,5.6,0,0.14285714285714285
2023-Dutch Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,14,18,19,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,9.26027397260274,13.338235294117647,12.2,0,0.2328767123287671
2023-Dutch Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,3,12,12,Finished,15.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,10.917808219178083,11.85,14.2,0,0.1780821917808219
2023-Dutch Grand Prix,44,HAM,hamilton,Mercedes,mercedes,6,13,13,Finished,8.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,4.027777777777778,5.1506849315068495,4.4,0,0.041666666666666664
2023-Dutch Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,12,14,15,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,14.235294117647058,15.636363636363637,16.0,0,0.47058823529411764
2023-Dutch Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,16,0,18,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,15.058823529411764,15.61111111111111,17.2,0,0.39215686274509803
2023-Dutch Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,13,19,20,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,10.509818451278251,12.308219178082192,10.509818451278251,0,0.0
2023-Dutch Grand Prix,16,LEC,leclerc,Ferrari,ferrari,19,9,9,Undertray,0.0,41.0,0,2023,13,Dutch Grand Prix,permanent,1,0,7.63013698630137,7.958904109589041,5.0,1,0.1506849315068493
2023-Dutch Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,25.0,72.0,1,2023,13,Dutch Grand Prix,permanent,1,0,4.1506849315068495,2.05,1.0,0,0.136986301369863
2023-Dutch Grand Prix,4,NOR,norris,McLaren,mclaren,7,2,2,Finished,6.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,8.32876712328767,9.424657534246576,5.6,0,0.0958904109589041
2023-Dutch Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,10,16,17,Finished,1.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,10.26027397260274,11.428571428571429,13.8,0,0.1917808219178082
2023-Dutch Grand Prix,11,PER,perez,Red Bull,red_bull,4,7,7,Finished,12.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,6.295774647887324,2.0,4.0,0,0.1267605633802817
2023-Dutch Grand Prix,81,PIA,piastri,McLaren,mclaren,9,8,8,Finished,2.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,12.666666666666666,9.408163265306122,11.2,0,0.5
2023-Dutch Grand Prix,63,RUS,russell,Mercedes,mercedes,17,3,3,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,10.520547945205479,5.156462585034014,8.6,0,0.1780821917808219
2023-Dutch Grand Prix,55,SAI,sainz,Ferrari,ferrari,5,6,6,Finished,10.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,7.684931506849315,8.034013605442176,9.6,0,0.136986301369863
2023-Dutch Grand Prix,2,SAR,sargeant,Williams,williams,20,10,10,Accident,0.0,14.0,0,2023,13,Dutch Grand Prix,permanent,1,0,16.416666666666668,14.97278911564626,15.8,1,0.6666666666666666
2023-Dutch Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,11,11,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,11.402777777777779,10.902654867256636,10.2,0,0.19444444444444445
2023-Dutch Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,17,14,Finished,0.0,72.0,0,2023,13,Dutch Grand Prix,permanent,1,0,13.660714285714286,12.312925170068027,14.8,0,0.23214285714285715
2023-Dutch Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,18,15,16,Accident,0.0,62.0,0,2023,13,Dutch Grand Prix,permanent,1,0,14.176470588235293,13.347826086956522,14.4,1,0.3235294117647059
2023-Italian Grand Prix,23,ALB,albon,Williams,williams,7,6,6,Finished,6.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,11.686274509803921,15.006756756756756,10.4,0,0.23529411764705882
2023-Italian Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,9,10,10,Finished,2.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,8.982456140350877,10.903508771929825,5.6,0,0.14035087719298245
2023-Italian Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,10,14,14,Finished,1.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,9.324324324324325,13.414285714285715,13.0,0,0.22972972972972974
2023-Italian Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,15,17,17,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,10.81081081081081,11.363636363636363,12.4,0,0.17567567567567569
2023-Italian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,6,8,8,Finished,8.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,4.054794520547945,5.236486486486487,5.0,0,0.0410958904109589
2023-Italian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,17,13,13,Lapped,0.0,50.0,0,2023,14,Italian Grand Prix,permanent,0,0,14.11111111111111,15.613793103448275,15.4,1,0.4444444444444444
2023-Italian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,18,19,19,Lapped,0.0,50.0,0,2023,14,Italian Grand Prix,permanent,0,0,15.076923076923077,15.623287671232877,17.0,1,0.38461538461538464
2023-Italian Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,11,12,12,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,13.0,12.33108108108108,13.0,0,0.0
2023-Italian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,3,3,Finished,12.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,7.783783783783784,8.013513513513514,8.0,0,0.16216216216216217
2023-Italian Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,2,2,Finished,25.0,51.0,1,2023,14,Italian Grand Prix,permanent,0,0,4.108108108108108,2.090909090909091,1.0,0,0.13513513513513514
2023-Italian Grand Prix,4,NOR,norris,McLaren,mclaren,8,9,9,Finished,4.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,8.31081081081081,9.405405405405405,4.4,0,0.0945945945945946
2023-Italian Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,19,18,18,Retired,0.0,39.0,0,2023,14,Italian Grand Prix,permanent,0,0,10.256756756756756,11.521739130434783,14.2,1,0.1891891891891892
2023-Italian Grand Prix,11,PER,perez,Red Bull,red_bull,2,5,5,Finished,18.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,6.263888888888889,2.0434782608695654,3.6,0,0.125
2023-Italian Grand Prix,81,PIA,piastri,McLaren,mclaren,12,7,7,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,12.384615384615385,9.395973154362416,10.8,0,0.46153846153846156
2023-Italian Grand Prix,63,RUS,russell,Mercedes,mercedes,5,4,4,Finished,10.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,10.608108108108109,5.241610738255034,8.2,0,0.17567567567567569
2023-Italian Grand Prix,55,SAI,sainz,Ferrari,ferrari,3,1,1,Finished,15.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,7.648648648648648,7.9865771812080535,9.6,0,0.13513513513513514
2023-Italian Grand Prix,2,SAR,sargeant,Williams,williams,13,15,15,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,16.692307692307693,14.953020134228188,15.8,0,0.6923076923076923
2023-Italian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,16,20,20,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,11.397260273972602,10.88695652173913,10.6,0,0.1917808219178082
2023-Italian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,20,11,11,Did not start,0.0,0.0,0,2023,14,Italian Grand Prix,permanent,0,0,13.68421052631579,12.322147651006711,15.0,1,0.22807017543859648
2023-Italian Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,14,16,16,Finished,0.0,51.0,0,2023,14,Italian Grand Prix,permanent,0,0,14.285714285714286,13.366197183098592,14.8,0,0.34285714285714286
2023-Singapore Grand Prix,23,ALB,albon,Williams,williams,11,14,14,Finished,0.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,11.596153846153847,14.94,9.6,0,0.23076923076923078
2023-Singapore Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,15,7,7,Finished,0.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,8.982758620689655,10.931034482758621,6.4,0,0.13793103448275862
2023-Singapore Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,17,16,16,Retired,0.0,51.0,0,2023,15,Singapore Grand Prix,street,0,2,9.333333333333334,13.375,12.0,1,0.22666666666666666
2023-Singapore Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,6,12,12,Finished,8.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,10.866666666666667,11.833333333333334,13.4,0,0.17333333333333334
2023-Singapore Grand Prix,44,HAM,hamilton,Mercedes,mercedes,3,5,5,Finished,16.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,4.081081081081081,5.24,4.6,0,0.04054054054054054
2023-Singapore Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,13,9,9,Finished,0.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,14.263157894736842,15.639455782312925,14.8,0,0.47368421052631576
2023-Singapore Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,10,6,6,Finished,1.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,15.132075471698114,15.621621621621621,17.0,0,0.39622641509433965
2023-Singapore Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,9,10,10,Finished,2.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,12.0,12.373333333333333,12.0,0,0.0
2023-Singapore Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,3,3,Finished,12.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,7.733333333333333,7.953333333333333,8.4,0,0.16
2023-Singapore Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,5,11,11,Finished,10.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,4.066666666666666,2.0416666666666665,1.0,0,0.13333333333333333
2023-Singapore Grand Prix,4,NOR,norris,McLaren,mclaren,2,4,4,Finished,18.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,8.306666666666667,9.413333333333334,5.2,0,0.09333333333333334
2023-Singapore Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,18,8,8,Retired,0.0,42.0,0,2023,15,Singapore Grand Prix,street,0,2,10.373333333333333,11.6,15.2,1,0.2
2023-Singapore Grand Prix,11,PER,perez,Red Bull,red_bull,8,13,13,Finished,4.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,6.205479452054795,2.16,3.4,0,0.1232876712328767
2023-Singapore Grand Prix,81,PIA,piastri,McLaren,mclaren,7,17,17,Finished,6.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,12.357142857142858,9.364238410596027,10.0,0,0.42857142857142855
2023-Singapore Grand Prix,63,RUS,russell,Mercedes,mercedes,16,2,2,Retired,0.0,61.0,0,2023,15,Singapore Grand Prix,street,0,2,10.533333333333333,5.225165562913907,7.8,1,0.17333333333333334
2023-Singapore Grand Prix,55,SAI,sainz,Ferrari,ferrari,1,1,1,Finished,25.0,62.0,1,2023,15,Singapore Grand Prix,street,0,2,7.586666666666667,7.927152317880795,9.0,0,0.13333333333333333
2023-Singapore Grand Prix,2,SAR,sargeant,Williams,williams,14,18,18,Finished,0.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,16.428571428571427,14.913907284768213,15.8,0,0.6428571428571429
2023-Singapore Grand Prix,18,STR,stroll,Aston Martin,aston_martin,20,0,20,Withdrew,0.0,0.0,0,2023,15,Singapore Grand Prix,street,0,2,11.45945945945946,10.965811965811966,12.0,1,0.1891891891891892
2023-Singapore Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,19,15,15,Retired,0.0,0.0,0,2023,15,Singapore Grand Prix,street,0,2,13.793103448275861,12.350993377483444,15.2,1,0.2413793103448276
2023-Singapore Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,12,19,19,Finished,0.0,62.0,0,2023,15,Singapore Grand Prix,street,0,2,14.277777777777779,13.424657534246576,15.2,0,0.3333333333333333
2023-Japanese Grand Prix,23,ALB,albon,Williams,williams,16,13,13,Retired,0.0,26.0,0,2023,16,Japanese Grand Prix,permanent,1,0,11.584905660377359,14.907894736842104,10.2,1,0.22641509433962265
2023-Japanese Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,8,10,10,Finished,4.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,9.084745762711865,11.042372881355933,8.0,0,0.13559322033898305
2023-Japanese Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,20,16,16,Retired,0.0,7.0,0,2023,16,Japanese Grand Prix,permanent,1,0,9.43421052631579,13.405405405405405,13.0,1,0.23684210526315788
2023-Japanese Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,10,12,12,Finished,1.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,10.802631578947368,11.846153846153847,11.0,0,0.17105263157894737
2023-Japanese Grand Prix,44,HAM,hamilton,Mercedes,mercedes,5,7,7,Finished,10.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,4.066666666666666,5.296052631578948,4.6,0,0.04
2023-Japanese Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,14,18,18,Lapped,0.0,52.0,0,2023,16,Japanese Grand Prix,permanent,1,0,14.2,15.583892617449665,14.8,1,0.45
2023-Japanese Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,15,15,15,Lapped,0.0,52.0,0,2023,16,Japanese Grand Prix,permanent,1,0,15.037037037037036,15.573333333333334,15.2,1,0.3888888888888889
2023-Japanese Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,11,11,11,Lapped,0.0,52.0,0,2023,16,Japanese Grand Prix,permanent,1,0,11.0,12.394736842105264,11.0,1,0.0
2023-Japanese Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,4,Finished,12.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,7.684210526315789,7.881578947368421,7.4,0,0.15789473684210525
2023-Japanese Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,26.0,53.0,1,2023,16,Japanese Grand Prix,permanent,1,0,4.078947368421052,2.3846153846153846,1.8,0,0.13157894736842105
2023-Japanese Grand Prix,4,NOR,norris,McLaren,mclaren,2,3,3,Finished,18.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,8.223684210526315,9.348684210526315,5.2,0,0.09210526315789473
2023-Japanese Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,9,14,14,Finished,2.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,10.473684210526315,11.777777777777779,14.8,0,0.21052631578947367
2023-Japanese Grand Prix,11,PER,perez,Red Bull,red_bull,19,5,5,Retired,0.0,15.0,0,2023,16,Japanese Grand Prix,permanent,1,0,6.22972972972973,2.3333333333333335,3.8,1,0.12162162162162163
2023-Japanese Grand Prix,81,PIA,piastri,McLaren,mclaren,3,2,2,Finished,15.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,12.0,9.300653594771243,10.6,0,0.4
2023-Japanese Grand Prix,63,RUS,russell,Mercedes,mercedes,7,8,8,Finished,6.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,10.605263157894736,5.294117647058823,10.0,0,0.18421052631578946
2023-Japanese Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,6,6,Finished,8.0,53.0,0,2023,16,Japanese Grand Prix,permanent,1,0,7.5,7.856209150326797,7.2,0,0.13157894736842105
2023-Japanese Grand Prix,2,SAR,sargeant,Williams,williams,17,20,20,Retired,0.0,22.0,0,2023,16,Japanese Grand Prix,permanent,1,0,16.266666666666666,14.915032679738562,16.4,1,0.6
2023-Japanese Grand Prix,18,STR,stroll,Aston Martin,aston_martin,18,17,17,Retired,0.0,20.0,0,2023,16,Japanese Grand Prix,permanent,1,0,11.573333333333334,11.016806722689076,13.2,1,0.2
2023-Japanese Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,9,9,Lapped,0.0,52.0,0,2023,16,Japanese Grand Prix,permanent,1,0,13.88135593220339,12.38562091503268,15.8,1,0.2542372881355932
2023-Japanese Grand Prix,24,ZHO,zhou,Alfa Romeo,alfa,13,19,19,Lapped,0.0,52.0,0,2023,16,Japanese Grand Prix,permanent,1,0,14.216216216216216,13.493333333333334,14.6,1,0.32432432432432434
2023-Qatar Grand Prix,23,ALB,albon,Williams,williams,13,13,14,Finished,0.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,11.666666666666666,14.928571428571429,11.2,0,0.24074074074074073
2023-Qatar Grand Prix,14,ALO,alonso,Aston Martin,aston_martin,6,4,4,Finished,8.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,9.066666666666666,11.075,7.8,0,0.13333333333333333
2023-Qatar Grand Prix,77,BOT,bottas,Alfa Romeo,alfa,8,9,9,Finished,4.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,9.571428571428571,13.486842105263158,14.6,0,0.24675324675324675
2023-Qatar Grand Prix,10,GAS,gasly,Alpine F1 Team,alpine,12,7,7,Finished,0.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,10.792207792207792,11.678571428571429,9.0,0,0.16883116883116883
2023-Qatar Grand Prix,44,HAM,hamilton,Mercedes,mercedes,19,3,3,Retired,0.0,0.0,0,2023,17,Qatar Grand Prix,permanent,0,0,4.078947368421052,5.305194805194805,4.8,1,0.039473684210526314
2023-Qatar Grand Prix,27,HUL,hulkenberg,Haas F1 Team,haas,16,14,15,Lapped,0.0,56.0,0,2023,17,Qatar Grand Prix,permanent,0,0,14.19047619047619,15.56953642384106,14.8,1,0.47619047619047616
2023-Qatar Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,14,18,19,Lapped,0.0,56.0,0,2023,17,Qatar Grand Prix,permanent,0,0,15.036363636363637,15.572368421052632,14.8,1,0.4
2023-Qatar Grand Prix,40,LAW,lawson,AlphaTauri,alphatauri,17,17,18,Lapped,0.0,56.0,0,2023,17,Qatar Grand Prix,permanent,0,0,11.0,12.383116883116884,11.0,1,0.25
2023-Qatar Grand Prix,16,LEC,leclerc,Ferrari,ferrari,5,5,5,Finished,10.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,7.636363636363637,7.8441558441558445,6.8,0,0.15584415584415584
2023-Qatar Grand Prix,1,VER,max_verstappen,Red Bull,red_bull,1,1,1,Finished,26.0,57.0,1,2023,17,Qatar Grand Prix,permanent,0,0,4.038961038961039,2.9285714285714284,1.8,0,0.12987012987012986
2023-Qatar Grand Prix,4,NOR,norris,McLaren,mclaren,3,10,10,Finished,15.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,8.142857142857142,9.25974025974026,5.2,0,0.09090909090909091
2023-Qatar Grand Prix,31,OCO,ocon,Alpine F1 Team,alpine,7,8,8,Finished,6.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,10.454545454545455,11.689655172413794,12.8,0,0.2077922077922078
2023-Qatar Grand Prix,11,PER,perez,Red Bull,red_bull,10,20,13,Finished,1.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,6.4,2.8620689655172415,7.0,0,0.13333333333333333
2023-Qatar Grand Prix,81,PIA,piastri,McLaren,mclaren,2,6,6,Finished,18.0,57.0,0,2023,17,Qatar Grand Prix,permanent,0,0,11.4375,9.219354838709677,10.2,0,0.375
